index,descriptors,area/point,core/prop,tags
74bc1f48-1242-42d2-9c44-0594ca27dbc4,straight ahead only|straight only traffic|no turning intersection|no turn except straight|straight ahead only sign|straight ahead only restriction|straight ahead only lane|no left or right turn|straight through only junction|through traffic only|straight on only road|turn restriction straight only,,core,type=restriction AND restriction=only_straight_on
a7557a92-5a59-4f1c-85fb-8f1fe619a78d,no right turn|no right turn sign|right turn prohibited|right turn ban|no right turn intersection|right turn restriction|no right turn traffic sign|no right turn at junction|intersection with no right turn|turn restriction no right turn,,core,type=restriction AND restriction=no_right_turn
3fe8ac72-01e8-4364-9ea6-7153ad13c91d,no straight ahead|no going straight|no straight through|no straight on|no through movement|no straight ahead sign|no straight ahead turn restriction|straight ahead prohibited|straight through prohibited|no straight traffic|intersection no straight ahead|road sign no straight ahead,,core,type=restriction AND restriction=no_straight_on
8d80a107-a905-4cf5-9cc8-b81c06eb9919,left turn only|only left turn|left turn only junction|mandatory left turn|intersection with only left turn|one way left turn|restricted turn intersection|only left turn exit|left turn only sign|left turn only traffic rule,,core,type=restriction AND restriction=only_left_turn
58d8ce02-95f3-4089-a331-4d659d4d0669,right turn only|only right turn|mandatory right turn|right turn only intersection|right turn only junction|no straight ahead only right turn|no left turn only right turn|turn restriction right turn only|right turn only traffic restriction|right turn only road sign|forced right turn|intersection with only right turn allowed,,core,type=restriction AND restriction=only_right_turn
53ba5a50-def3-4940-9e51-8aa46b6b3b7f,,,,
98255263-3efe-4310-aa9e-fcf06050c546,tax office|tax authority office|revenue office|tax and revenue office|tax administration office|tax agency office|tax collection office|internal revenue office|income tax office|tax inspectorate office|fiscal authority office|local tax office|state tax office|national tax authority headquarters|customs and tax office,,core,office=government AND government=tax
3e3dfec9-92a5-487a-92d7-3ed94866990c,irish pub|irish bar|irish tavern|irish theme pub|irish themed bar,,core,amenity=pub AND theme=irish
d2bf73ef-5c00-4147-85e2-f20e59be83d2,teahouse|tea house|tea room|tea cafe|tea shop cafe|tea lounge|tea bar|Chinese teahouse|Japanese teahouse,,core,amenity=cafe AND cuisine=tea
21cf221e-8848-45f9-be5b-bb111db71eb4,frozen yogurt shop|froyo place|froyo shop|frozen yoghurt shop|frozen yogurt parlor,,core,amenity=ice_cream AND cuisine=frozen_yogurt
89fb61a1-7ccd-4370-a3de-b576f190f6aa,hot pot restaurant|hotpot restaurant|Chinese hot pot|Sichuan hotpot|Korean hot pot|Japanese hot pot|Thai hot pot|Mongolian hot pot|shabu shabu restaurant|fondue restaurant|jeongol restaurant|sukiyaki restaurant|mu kratha restaurant|hot pot buffet,,core,amenity=***any*** AND cuisine=hotpot
fc1f23f0-524f-45df-97e4-1e9fc771fe7f,sushi restaurant|sushi bar|sushi place|sushi eatery|sushi diner|sushi joint|sushi grill|Japanese sushi restaurant|conveyor belt sushi|kaiten sushi|takeaway sushi|sushi lunch spot|sushi dinner place|sashimi restaurant,,core,amenity=***any*** AND cuisine=sushi
8e7599c9-6582-4674-8382-c7fd7fe5a8fc,korean restaurant|korean eatery|korean dining|korean food restaurant|korean grill|korean cuisine restaurant|korean bbq restaurant|korean canteen|korean diner|korean lunch restaurant|korean dinner place,,core,amenity=***any*** AND cuisine=korean
4ceb5b7c-9d9b-49cd-84d0-2ec0540d67a7,Italian restaurant|Italian eatery|Italian dining|Italian food restaurant|Italian cuisine restaurant|pasta restaurant|pasta place|italian pizza restaurant|Italian bistro|Italian grill|Italian canteen|Italian diner|Italian lunch,,core,amenity=***any*** AND cuisine=italian
c07c7e34-99e6-4c94-9bff-faad572b231b,Chinese restaurant|Chinese food restaurant|Chinese eatery|Chinese takeaway|Chinese takeout|Chinese diner|Chinese grill|Chinese canteen|dim sum restaurant|dim sum place|Chinese lunch place|Chinese dinner place|Chinese noodle restaurant|Chinese cafe|Chinese dining|chinese food|chinese fast food|fast food Chinese|Chinese food counter|Chinese express|Chinese to go|Chinese noodle take away|Chlinese rice bowl place,,core,amenity=***any*** AND cuisine=chinese
982a32bf-a1cf-4370-89c3-80fe710aa953,bagel shop|bagel place|bagel store|bagel cafe|bagel deli|bagel joint|bagel eatery|bagel bakery|bagel counter|bagel takeaway|bagel takeout|bagel stand|fast food bagel,,core,amenity=***any*** AND cuisine=bagel
d0e70991-a90b-461a-bd25-45a8c5e91b1d,hot dog stand|hot dog cart|hot dog place|hot dog joint|hot dog shop|hot dog eatery|hot dog vendor|hot dog counter|hot dog takeaway|hot dog takeout|wiener stand|sausage stand|hot dog fast food,,core,amenity=***any*** AND cuisine=hot_dog
d05f12f4-2b0b-4084-8e67-3d40db22d51c,fried chicken place|fried chicken joint|chicken shop|chicken fast food|chicken takeaway|chicken takeout|chicken counter|chicken eatery|chicken restaurant|chicken spot|chicken shack,,core,amenity=***any*** AND cuisine=chicken
a486c588-e833-4d0d-897e-d6109a79c360,chicken wings|chicken wings place|chicken wings fast food,,core,"amenity=***any*** AND cuisine=chicken,amentity=**any** AND cuisine=wings"
83221c15-be70-46b4-aed2-6a2aef47f2a2,donut shop|doughnut shop|donut place|doughnut place|donut store|donut cafe|donut counter|donut eatery|doughnut eatery|donut takeaway|donut bakery|donut joint|coffee and donuts,,core,amenity=***any*** AND cuisine=donut
2b645634-bae7-461d-bcf8-d8e7bfadb279,cafeteria|fast food cafeteria|self service cafeteria|cafeteria style restaurant|cafeteria counter|quick service cafeteria|buffet cafeteria|canteen|dining hall|food court cafeteria,,core,amenity=***any*** AND fast_food=cafeteria
8ca4d335-975d-4eb3-82c1-95d5afeae170,burger place|burger joint|burger shop|hamburger place|burger fast food|burger counter|burger eatery|hamburger eatery|burger takeaway|burger takeout|burger spot|burger shack|burger bar|cheeseburger place|fast food burger,,core,amenity=***any*** AND cuisine=burger
03718966-0545-46c5-ac5c-c357c418bdff,pizza place|pizzeria|pizza shop|pizza joint|pizza takeaway|pizza takeout|pizza counter|pizza fast food|pizza express|pizza to go|pizza eatery|pizza delivery|pizza slice shop|pizza parlor|pizza restaurant|pizza dining|pizza trattoria|gourmet pizza restaurant|wood fired pizza restaurant|pizza lunch place|pizza dinner place,,core,amenity=***any*** AND cuisine=pizza
75c38e68-f857-4391-ac6b-7b4959750299,wings joint|wings shop|buffalo wings place|wings eatery|wings counter|wings takeaway|wings takeout|wings spot|hot wings place|wing shack,,core,amenity=***any*** AND cuisine=wings
6745fffe-912f-467f-a005-2c2968bf5516,sandwich shop|sandwich place|sandwich counter|sandwich eatery|sandwich joint|sub shop|submarine sandwich shop|hoagie shop|sandwich takeaway|sandwich takeout|sandwich bar|deli sandwich shop|sandwich fast food,,core,amenity=***any*** AND cuisine=sandwich
0e7054c9-46d8-4c91-a925-5fa88c4b7941,Thai restaurant|Thai eatery|Thai dining|Thai food restaurant|Thai cuisine restaurant|Thai place|Thai diner|Thai lunch restaurant|Thai dinner place|Thai grill|Thai noodle restaurant|Thai curry restaurant|Thai café|Thai street food,,core,amenity=***any*** AND cuisine=thai
32d3ff85-4baf-4793-aa73-d31eb0ff127f,Ukrainian restaurant|Ukrainian eatery|Ukrainian dining|Ukrainian food restaurant|Ukrainian cuisine restaurant|Ukrainian place|Ukrainian diner|Ukrainian lunch restaurant|Ukrainian dinner place|Ukrainian café,,core,amenity=***any*** AND cuisine=ukrainian
03fa8b35-fb0b-48de-ad63-9a91a10ddfd8,eastern european restaurant|eastern european eatery|eastern european dining,,,"amenity=***any*** AND cuisine=ukrainian, amenity=***any*** AND cuisine=georgian, amenity=***any*** AND cuisine=serbian, amenity=***any*** AND cuisine=bulgarian"
f43926ab-7331-4597-b18e-0d9c8f5ba89f,barbecue restaurant|BBQ restaurant|barbeque restaurant|BBQ place|barbecue joint|smokehouse|BBQ eatery|barbecue grill|BBQ pit|barbecue diner|BBQ shack|rib restaurant|BBQ smokehouse|barbecue dining,,core,amenity=***any*** AND cuisine=barbecue
510c8676-f44f-454c-83d1-f3efb09a5eb7,Greek restaurant|Greek eatery|Greek dining|Greek food restaurant|Greek cuisine restaurant|Greek taverna|Greek place|Greek diner|Greek lunch restaurant|Greek dinner place|Greek grill|Mediterranean Greek restaurant|Greek cafe,,core,amenity=***any*** AND cuisine=greek
f535e2ad-df24-4c51-b7a6-b240c7725abc,French restaurant|French eatery|French dining|French food restaurant|French cuisine restaurant|French bistro|French brasserie|French cafe|French fine dining|French place|French diner|French lunch restaurant|French dinner place,,core,amenity=***any*** AND cuisine=french
7f93dd7a-6740-4a50-b21d-e84b86228b7f,steakhouse|steak house|steak restaurant|steakhouse restaurant|steak dining|chophouse|steak eatery|steak grill|steak place|prime steakhouse|steak and chops|beef restaurant|steak dinner place,,core,amenity=***any*** AND cuisine=steak_house
fb1221d0-0836-4cb6-960c-544b585fe3ab,ramen restaurant|ramen shop|ramen place|ramen eatery|ramen house|ramen bar|Japanese ramen restaurant|ramen noodle restaurant|ramen dining|ramen spot|tonkotsu ramen restaurant|ramen lunch place|ramen dinner place,,core,amenity=***any*** AND cuisine=ramen
86c3f36d-7d19-4d2c-9b4c-b5d2c70c4e72,Japanese restaurant|Japanese eatery|Japanese dining|Japanese food restaurant|Japanese cuisine restaurant|Japanese place|Japanese diner|Japanese lunch restaurant|Japanese dinner place|Japanese grill|Japanese bistro|Japanese cafe,,core,amenity=***any*** AND cuisine=japanese
483e5428-df12-40e7-bfa6-66ec26aeeb72,Asian restaurant|Asian eatery|Asian dining|Asian food restaurant|Asian street food|Asian cuisine restaurant|Asian fusion restaurant|Pan Asian restaurant|Asian place|Asian diner|Asian lunch restaurant|Asian dinner place|Asian grill|Asian cafe,,core,amenity=***any*** AND cuisine=asian
01d4c8e8-2b93-4dc0-afec-384ecde64ba0,Indian restaurant|Indian eatery|Indian dining|Indian food restaurant|Indian cuisine restaurant|Indian place|Indian diner|Indian curry restaurant|Indian lunch restaurant|Indian dinner place|Indian grill|Indian tandoor restaurant|Indian cafe,,core,amenity=***any*** AND cuisine=indian
65dcdc40-70eb-4448-91c5-3c5fdc150a32,Pakistani restaurant|Pakistani eatery|Pakistani dining|Pakistani food restaurant|Pakistani cuisine restaurant|Pakistani place|Pakistani diner|Pakistani curry restaurant|Pakistani lunch restaurant|Pakistani dinner place|Pakistani grill|Pakistani cafe,,core,amenity=***any*** AND cuisine=pakistani
fa8bd0c9-c6fb-4b5e-83a5-169ecd811850,German restaurant|German eatery|German dining|German food restaurant|German cuisine restaurant|German place|German diner|German lunch restaurant|German dinner place|German beer hall|German gasthaus|German cafe|Bavarian restaurant|Brauhaus,,core,amenity=***any*** AND cuisine=german
09c5ef2a-02ec-4867-9d4f-c967eb4009b6,Georgian restaurant|Georgian eatery|Georgian dining|Georgian food restaurant|Georgian cuisine restaurant|Georgian place|Georgian diner|Georgian lunch restaurant|Georgian dinner place|Georgian cafe|Caucasian restaurant,,core,amenity=***any*** AND cuisine=georgian
47e1c872-1d60-4377-afd9-00055f705cbd,Spanish restaurant|Spanish eatery|Spanish dining|Spanish food restaurant|Spanish cuisine restaurant|Spanish place|Spanish diner|Spanish lunch restaurant|Spanish dinner place|tapas restaurant|tapas bar|tapas place|Tapas|Spanish grill|Spanish cafe,,core,amenity=***any*** AND cuisine=spanish
